Latitude,Longitude,Manufacturer,Turbine,TurbineHubheight,Totalpower,CommisioningDate,durchmesser,turbinen id,Nennleistung
48.3067415,11.3528267,Bonus,B62/1300,#ND,5200,2000,,B62/1300,1300
48.3067415,11.3528267,#ND,#ND,#ND,1000,2001,,Standard,3300
48.3067415,11.3528267,#ND,#ND,#ND,1800,2004,,Standard,3300
49.144722,9.789444,Enercon,E40/500,65,1000,1996,,E40/500,500
52.756667,8.805278,Enercon,E70/2000,114,10000,2005,,E70/2000,2050
52.756667,8.805278,Enercon,E70/2000,114,22000,2005,,E70/2000,2050
53.0714359,9.7018163,#ND,#ND,#ND,2000,2001,,Standard,3300
51.2113052,6.2593794,Dewind,D4,70,1800,1999,,D4,600
51.2225,6.2625,Dewind,D4,#ND,3000,1999,,D4,600
50.7151647,9.3344135,#ND,#ND,#ND,600,2001,,Standard,3300
50.665282,9.273144,#ND,#ND,#ND,1500,1996,,Standard,3300
51.9671295,11.1206573,Enercon,E70/2000,99,6000,2008,,E70/2000,2050
51.9671295,11.1206573,#ND,#ND,#ND,500,2001,,Standard,3300
51.9671295,11.1206573,Enercon,E70/2300,#ND,4600,2008,,E70/2300,2310
53.23138889,8.645555556,GE Energy,1.5sl,65,3000,2001,,1.5sl,1500
53.225317,8.59403,#ND,#ND,#ND,800,2008,,Standard,3300
53.225317,8.59403,#ND,#ND,#ND,500,1995,,Standard,3300
53.225317,8.59403,#ND,#ND,#ND,7200,2003,,Standard,3300
53.225317,8.59403,#ND,#ND,#ND,3600,2002,,Standard,3300
49.9206226,10.1375547,Nordex,N117/2400,141,12000,2013,,N117/2400,2400
54.663578,13.348418,#ND,#ND,#ND,900,2000,,Standard,3300
54.663578,13.348418,#ND,#ND,#ND,1200,2008,,Standard,3300
52.8996284,9.018732,Dewind,D6-1000,69,1000,2000,,D6-1000,1000
52.8996284,9.018732,Dewind,D6-1000,69,1000,2000,,D6-1000,1000
52.8996284,9.018732,Dewind,D6-1000,69,1000,2000,,D6-1000,1000
53.2245994,12.7857061,#ND,#ND,#ND,3600,2004,,Standard,3300
50.5109845,12.787025,#ND,#ND,#ND,2500,2010,,Standard,3300
50.91011,9.4466301,#ND,#ND,#ND,500,1995,,Standard,3300
50.91011,9.4466301,#ND,#ND,#ND,1200,1995,,Standard,3300
50.91011,9.4466301,#ND,#ND,#ND,600,1995,,Standard,3300
50.91011,9.4466301,#ND,#ND,#ND,500,1996,,Standard,3300
50.91011,9.4466301,#ND,#ND,#ND,500,1997,,Standard,3300
53.059503,12.202978,Gamesa,G58/850,71,4250,2008,,G58/850,850
53.059503,12.202978,Vestas,V90/2000,105,2000,2010,,V90/2000,2000
53.059503,12.202978,Vestas,V90/2000,105,4000,2009,,V90/2000,2000
53.059503,12.202978,Enercon,E53/800,73,1600,2009,,E53/800,810
49.525278,7.3025,Nordex,N90/2500,100,5000,2010,,N90/2500,2500
54.459427,10.046342,#ND,#ND,#ND,500,1998,,Standard,3300
53.091389,14.180278,Enron,#ND,#ND,13500,2001,,Standard,3300
53.091389,14.180278,#ND,#ND,#ND,1500,2007,,Standard,3300
53.091389,14.180278,#ND,#ND,#ND,4500,2008,,Standard,3300
51.5807034,8.0346932,Enercon,E58/1000,#ND,1000,2012,,Standard,3300
49.27,8.36,Fuhrländer,FL 1500/77,#ND,4500,2006,,FL 1500/77,1500
53.6009522,7.4751244,#ND,#ND,#ND,4000,2009,,Standard,3300
50.0491059,10.2311527,#ND,#ND,#ND,4000,2006,,Standard,3300
50.0491059,10.2311527,#ND,#ND,#ND,4000,2007,,Standard,3300
48.505338,11.606108,#ND,#ND,#ND,3900,2002,,Standard,3300
51.5608836,11.0204121,#ND,#ND,#ND,400,1996,,Standard,3300
51.5608836,11.0204121,#ND,#ND,#ND,500,1997,,Standard,3300
53.625743,11.416893,#ND,#ND,#ND,500,2005,,Standard,3300
52.717787,8.6868164,Enercon,E82/2000,108,10000,2006,,E82/2000,2000
52.717787,8.6868164,#ND,#ND,#ND,6000,2009,,Standard,3300
51.564319,12.135367,#ND,#ND,#ND,3600,2003,,Standard,3300
51.564319,12.135367,#ND,#ND,#ND,4000,2008,,Standard,3300
51.564319,12.135367,#ND,#ND,#ND,6900,2009,,Standard,3300
54.515,9.106389,Repower,57/1000,60,5000,2001,,Standard,3300
54.515,9.106389,Repower,MM82,59,2000,2004,,MM82,2000
54.515,9.106389,Repower,57/1000,55,1000,2001,,Standard,3300
54.515,9.106389,Repower,57/1000,#ND,3000,2001,,Standard,3300
52.306265,10.152817,#ND,#ND,#ND,1000,2001,,Standard,3300
52.306265,10.152817,#ND,#ND,#ND,7800,2001,,Standard,3300
52.306265,10.152817,#ND,#ND,#ND,1300,2003,,Standard,3300
51.6831513,10.2143764,#ND,#ND,#ND,780,2001,,Standard,3300
53,10.45,Vestas,V80/2000,#ND,10000,2009,,V80/2000,2000
54.227145,10.932747,#ND,#ND,#ND,6000,2000,,Standard,3300
53.997601,10.626264,#ND,#ND,#ND,8250,2002,,Standard,3300
53.997601,10.626264,#ND,#ND,#ND,1700,2002,,Standard,3300
50.788286,6.953331,Südwind,S77/1500,97,1500,2001,,S77/1500,1500
49.4426022,9.3363132,#ND,#ND,#ND,4000,2007,,Standard,3300
53.3498316,9.2301592,#ND,#ND,#ND,9000,2002,,Standard,3300
54.312984,10.954071,#ND,#ND,#ND,2000,2002,,Standard,3300
53.025486,8.745711,Enercon,E82/2300,#ND,4600,2011,,E82/2300,2300
53.025486,8.745711,Enercon,E82/2300,#ND,2300,2010,,E82/2300,2300
51.256681,13.01785,#ND,#ND,#ND,4600,2008,,Standard,3300
52.54,14.35,Vestas,V80/2000,78,18000,2002,,V80/2000,2000
52.5339089,14.3811219,#ND,#ND,#ND,600,2000,,Standard,3300
52.54,14.35,#ND,#ND,#ND,10400,2002,,Standard,3300
52.54,14.35,#ND,#ND,#ND,7800,2003,,Standard,3300
52.54,14.35,Enercon,E66/1800,98,3600,2003,,E66/1800,1820
52.397057,9.589607,Neg Micon,NM48/750,#ND,3750,1998,,NM48/750,750
52.397057,9.589607,Neg Micon,NM48/750,#ND,1500,2000,,NM48/750,750
52.397057,9.589607,Vestas,V52/850,#ND,850,2005,,V52/850,850
51.8777549,10.1374717,#ND,#ND,#ND,4000,2009,,Standard,3300
53.380579,10.038041,#ND,#ND,#ND,6000,2001,,Standard,3300
47.972559,11.235423,#ND,#ND,#ND,1500,2005,,Standard,3300
54.3662136,9.8174204,Nordex,N117/3000,#ND,12000,2015,,N117/3000,3000
52.31262,9.967105,#ND,#ND,#ND,1500,1997,,Standard,3300
52.31262,9.967105,#ND,#ND,#ND,12000,2009,,Standard,3300
52.31262,9.967105,#ND,#ND,#ND,7500,2002,,Standard,3300
52.31262,9.967105,Gamesa,G80/2000,#ND,10000,2005,,G80/2000,2000
52.31262,9.967105,#ND,#ND,#ND,3000,2000,,Standard,3300
52.31262,9.967105,#ND,#ND,#ND,800,2006,,Standard,3300
52.31262,9.967105,#ND,#ND,#ND,500,1996,,Standard,3300
52.31262,9.967105,Enercon,E70/2300,#ND,9200,2009,,E70/2300,2310
52.29945153,9.992923737,Enercon,E70/2000,#ND,8000,2009,,E70/2000,2050
53.8954412,13.1447989,#ND,#ND,#ND,13500,2000,,Standard,3300
53.8954412,13.1447989,#ND,#ND,#ND,1800,2002,,Standard,3300
52.0492732,10.6384778,#ND,#ND,#ND,2000,2009,,Standard,3300
50.15,6.49,Micon,M1800-600/48,60,600,1999,,Standard,3300
50.1495898,6.4986195,Dewind,D4,70,600,1998,,D4,600
50.3151526,11.7482737,#ND,#ND,#ND,500,2001,,Standard,3300
50.3151526,11.7482737,#ND,#ND,#ND,1000,2004,,Standard,3300
51.0225647,5.9254656,Repower,MD77,85,3000,2002,,MD77,1500
51.0225647,5.9254656,Dewind,D6,#ND,1250,2000,,D6,1250
51.701427,7.468154,Enercon,E70/2000,#ND,8000,2006,,E70/2000,2050
51.701427,7.468154,Fuhrländer,FL 1500/77,#ND,3000,2005,,FL 1500/77,1500
53.879426,10.863599,#ND,#ND,#ND,300,2000,,Standard,3300
53.879426,10.863599,#ND,#ND,#ND,540,2000,,Standard,3300
53.8838433,10.8924872,Enercon,E70/2000,135,16000,2007,,E70/2000,2050
53.8838433,10.8924872,Enercon,E82/2300,#ND,2300,2012,,E82/2300,2300
53.3731822,9.2118429,#ND,#ND,#ND,1600,2009,,Standard,3300
53.3731822,9.2118429,#ND,#ND,#ND,2400,2002,,Standard,3300
49.85,8.27,Enercon,E48/800,78,2400,2006,,E48/800,810
52.002373,14.66,Repower,MD77,85,12000,2002,,MD77,1500
54.1808999,12.6578979,Enercon,E40/500,#ND,1000,2002,,E40/500,500
54.1808999,12.6578979,Bonus,#ND,#ND,1300,2001,,Standard,3300
51.8444629,7.826963,GE Energy,#ND,#ND,11500,2006,,Standard,3300
51.8444629,7.826963,#ND,#ND,#ND,12000,2007,,Standard,3300
51.8444629,7.826963,#ND,#ND,#ND,1200,2002,,Standard,3300
51.8444629,7.826963,#ND,#ND,#ND,1500,2005,,Standard,3300
51.8444629,7.826963,#ND,#ND,#ND,600,1999,,Standard,3300
51.4937527,13.951638,Vestas,V90/2000,#ND,6000,2005,,V90/2000,2000
49.1607055,11.6273929,#ND,#ND,#ND,600,2001,,Standard,3300
49.1607055,11.6273929,GE Energy,2.5-120,#ND,2500,2014,,2.5-120,2530
49.1607055,11.6273929,GE Energy,2.5-120,#ND,5000,2014,,2.5-120,2530
52.218315,10.642935,#ND,#ND,#ND,225,1996,,Standard,3300
53.7492555,10.5276187,Vestas,V112/3075,119,6150,2014,,V112/3075,3075
52.6935162,8.9405529,#ND,#ND,#ND,10000,2007,,Standard,3300
50.73333,8.416667,Nordex,N100/2500,140,7500,2011,,N100/2500,2500
50.873797,8.023407,#ND,#ND,#ND,600,2002,,Standard,3300
50.873797,8.023407,#ND,#ND,#ND,1000,2001,,Standard,3300
51.0642928,11.7567344,Vestas,V80/2000,#ND,4000,2003,,V80/2000,2000
47.823154,12.646717,#ND,#ND,#ND,3800,2008,,Standard,3300
48.4020276,11.1648571,#ND,#ND,#ND,9000,2001,,Standard,3300
50.898056,6.224722,Enercon,E82/2300,#ND,4600,2014,,E82/2300,2300
51.612222,11.522778,Vestas,V90/2000,100,6000,2009,,V90/2000,2000
51.612222,11.522778,Vestas,V90/2000,#ND,8000,2011,,V90/2000,2000
51.612222,11.522778,Enron,1.5s,#ND,6000,2001,,1.5s,1500
52.313889,11.117778,Dewind,D8.0,80,2000,2002,,D8.0,2000
52.313889,11.117778,Dewind,D8.0,80,2000,2002,,D8.0,2000
52.313889,11.117778,#ND,#ND,#ND,20000,2008,,Standard,3300
51.4901019,12.1786718,#ND,#ND,#ND,4000,2003,,Standard,3300
51.4901019,12.1786718,#ND,#ND,#ND,2000,2006,,Standard,3300
54.5178166,9.3779939,#ND,#ND,#ND,2000,1995,,Standard,3300
54.5178166,9.3779939,#ND,#ND,#ND,4200,1994,,Standard,3300
54.5178166,9.3779939,#ND,#ND,#ND,600,1997,,Standard,3300
54.5178166,9.3779939,#ND,#ND,#ND,200,1998,,Standard,3300
54.5178166,9.3779939,#ND,#ND,#ND,500,1994,,Standard,3300
52.126111,9.055,Nordex,N43/600,78,600,1998,,N43/600,619
54.67,9.2,Neg Micon,NM64/1500,#ND,1500,2002,,Standard,3300
54.67,9.2,Neg Micon,NM48/750,#ND,750,2002,,NM48/750,750
54.67,9.2,#ND,#ND,#ND,18000,1994,,Standard,3300
54.67,9.2,#ND,#ND,#ND,25300,2008,,Standard,3300
54.67,9.2,#ND,#ND,#ND,1650,2001,,Standard,3300
54.67,9.2,#ND,#ND,#ND,1650,2002,,Standard,3300
54.67,9.2,#ND,#ND,#ND,1320,2001,,Standard,3300
54.67,9.2,#ND,#ND,#ND,800,2007,,Standard,3300
54.67,9.2,#ND,#ND,#ND,2000,2002,,Standard,3300
54.67,9.2,#ND,#ND,#ND,3000,2002,,Standard,3300
53.263664,12.1286365,Neg Micon,#ND,#ND,7500,2005,,Standard,3300
53.263664,12.1286365,Neg Micon,#ND,#ND,15000,2006,,Standard,3300
48.267332,13.026886,#ND,#ND,#ND,1500,2000,,Standard,3300
50.6073434,6.2992125,#ND,#ND,#ND,1800,2002,,Standard,3300
50.6073434,6.2992125,Enercon,E70/2000,70,14000,2004,,E70/2000,2050
50.6073434,6.2992125,#ND,#ND,#ND,10800,2003,,Standard,3300
50.39092,7.67389,#ND,#ND,#ND,8000,2007,,Standard,3300
50.39092,7.67389,#ND,#ND,#ND,14000,2008,,Standard,3300
54.4335138,8.9770917,#ND,#ND,#ND,2000,2003,,Standard,3300
48.1058064,8.0628467,#ND,#ND,#ND,1000,2001,,Standard,3300
49.971961,6.320448,#ND,#ND,#ND,2600,2002,,Standard,3300
49.971961,6.320448,#ND,#ND,#ND,600,2000,,Standard,3300
51.22,12.93,Tacke,1.5s,65,10500,1999,,1.5s,1500
51.22,12.93,Vestas,V90/2000,125,2000,2009,,V90/2000,2000
51.22,12.93,Tacke,1.5s,65,10500,1999,,1.5s,1500
52.05,10.28,Vestas,V52/850,74,850,2003,,V52/850,850
52.05,10.28,Vestas,V80/2000,95,2000,2003,,V80/2000,2000
51.570053,8.108287,#ND,#ND,#ND,3500,2000,,Standard,3300
51.5435219,8.1391172,#ND,#ND,#ND,7200,2002,,Standard,3300
52.841084,7.52014,#ND,#ND,#ND,6900,2008,,Standard,3300
52.1892374,10.2322115,#ND,#ND,#ND,1000,1999,,Standard,3300
53.078983,9.614286,Bonus,B76/2000,60,6000,2002,,B76/2000,2000
53.078983,9.614286,Bonus,B76/2000,60,2000,2001,,B76/2000,2000
49.9325891,7.3106727,#ND,#ND,#ND,4500,2002,,Standard,3300
49.9325891,7.3106727,#ND,#ND,#ND,4000,2001,,Standard,3300
49.9325891,7.3106727,#ND,#ND,#ND,3000,2002,,Standard,3300
49.9325891,7.3106727,#ND,#ND,#ND,6000,2007,,Standard,3300
51.24,9.57,Vestas,V44/600,#ND,1800,1997,,V44/600,600
51.24,9.57,Vestas,#ND,#ND,3000,1997,,Standard,3300
52.078056,10.947778,GE Energy,2.3,100,34500,2006,,Standard,3300
52.268863,10.142874,Repower,MM92,#ND,2000,2007,,MM92,2000
52.268863,10.142874,Bonus,B41/600,#ND,1200,1999,,B41/600,630
52.268863,10.142874,#ND,#ND,#ND,2300,2003,,Standard,3300
52.9866707,9.8399442,#ND,#ND,#ND,3000,2006,,Standard,3300
53.0147957,9.9109665,Bonus,B76/2000,60,8000,2005,,B76/2000,2000
53.0255726,9.9101246,Bonus,#ND,68,1300,2005,,Standard,3300
52.9912592,9.9061319,Bonus,#ND,68,2600,2005,,Standard,3300
53.0325922,9.9251817,Bonus,#ND,68,11700,2005,,Standard,3300
52.16,8.86,Fuhrländer,FL MD/70,65,1500,2007,,FL MD/70,1500
53.8031122,9.5381495,Enercon,E66/1500,#ND,6000,1999,,Standard,3300
51.425833,8.529722,Enercon,E101/3000,#ND,3000,2014,,E101/3000,3000
54.6310558,8.9958775,Nordex,N54/1000,60,7000,1997,,N54/1000,1095
54.6310558,8.9958775,Senvion,MM82/2050,59,4100,2009,,MM82/2050,2050
54.6310558,8.9958775,Nordex,N80/2500,60,2500,2005,,N80/2500,2500
54.6310558,8.9958775,Repower,MM82,59,2000,2006,,MM82,2000
53.02,13.09,Enercon,E70/2000,#ND,66000,2005,,E70/2000,2050
53.02,13.09,Gamesa,G58/850,#ND,1700,2008,,G58/850,850
53.02,13.09,Dewind,D4,#ND,3600,2000,,D4,600
53.02,13.09,#ND,#ND,#ND,9200,2011,,Standard,3300
51.7102784,13.6709464,#ND,#ND,#ND,2000,2009,,Standard,3300
51.6099289,6.3762411,Enercon,E58/1000,#ND,2000,2006,,Standard,3300
51.0691374,9.9334184,Neg Micon,NM82/1500,#ND,6000,2005,,NM82/1500,1500
51.0691374,9.9334184,Nordex,N117/2400,#ND,12000,2014,,N117/2400,2400
51.1054693,13.3693344,#ND,#ND,#ND,4950,2002,,Standard,3300
51.2270636,12.9468537,Neg Micon,NM64/1500,#ND,18000,1999,,Standard,3300
51.2299491,12.9934918,#ND,#ND,#ND,2400,2001,,Standard,3300
51.2322039,12.96056,#ND,#ND,#ND,1500,1996,,Standard,3300
54.717283,9.67226,Vestas,V66/1650,67,3300,1999,,V66/1650,1650
54.717283,9.67226,Vestas,V80/2000,67,2000,1999,,V80/2000,2000
54.717283,9.67226,Senvion,MM92/2050,#ND,10250,2015,,MM92/2050,2050
51.449722,11.378056,Vestas,V90/2000,105,4000,2010,,V90/2000,2000
51.449722,11.378056,Vestas,V90/2000,#ND,6000,2008,,V90/2000,2000
53.11888889,9.253888889,Vestas,V44/600,53,600,1996,,V44/600,600
53.1160331,9.2267526,#ND,#ND,#ND,6250,2001,,Standard,3300
54.7758055,9.0769186,#ND,#ND,#ND,8250,1998,,Standard,3300
49.8704681,11.7729008,#ND,#ND,#ND,1500,2001,,Standard,3300
50.440475,7.1125094,GE Energy,1.5sl,85,13500,2002,,1.5sl,1500
53.78444444,8.578888889,Vestas,V44/600,53,5400,1995,,V44/600,600
53.7701408,7.6937222,#ND,#ND,#ND,200,1995,,Standard,3300
49.82,8.12,Enercon,E40/500,#ND,1000,1998,,E40/500,500
49.8093956,8.1278377,Enercon,E40/500,#ND,1500,1997,,E40/500,500
52.15,11.83,Enercon,E44/600,#ND,3000,2001,,E44/600,600
52.15,11.83,Enercon,E44/600,#ND,600,2005,,E44/600,600
52.15,11.83,Enercon,E70/2000,#ND,12000,2006,,E70/2000,2050
51.60131,12.122149,Enercon,E40/500,65,500,1999,,E40/500,500
51.4907794,14.3714976,#ND,#ND,#ND,10000,2002,,Standard,3300
51.4907794,14.3714976,#ND,#ND,#ND,6000,2004,,Standard,3300
51.4907794,14.3714976,#ND,#ND,#ND,2000,2009,,Standard,3300
51.548333,14.423889,Fuhrländer,FL 2500/80,141,22500,2009,,FL 2500/80,2500
52.22,9.57,#ND,#ND,#ND,1000,1998,,Standard,3300
52.22,9.57,#ND,#ND,#ND,4500,2004,,Standard,3300
52.238774,9.672492,Enercon,E82/2000,#ND,10000,2009,,E82/2000,2000
52.238774,9.672492,Senvion,MM92/2050,100,6150,2011,,MM92/2050,2050
52.99,9.73,Fuhrländer,FL MD/77,62,3000,2000,,FL MD/77,1525
51.368804,7.249197,#ND,#ND,#ND,600,2000,,Standard,3300
53.984167,9.084444,Vestas,V44/600,#ND,1200,1998,,V44/600,600
53.984167,9.084444,Repower,MM92,80,2000,2005,,MM92,2000
53.984167,9.084444,Repower,MM82,80,6000,2007,,MM82,2000
53.984167,9.084444,Senvion,3.4M104,100,6800,2012,,3.4M104,3400
53.984167,9.084444,Senvion,3.2M114,93,3200,2012,,3.2M114,3200
53.984167,9.084444,Repower,MM92,80,2000,2011,,MM92,2000
53.984167,9.084444,Senvion,3.2M114,93,3200,2011,,3.2M114,3200
50.806544,12.644613,Tacke,TW-600,50,1800,1996,,TW-600,631
50.806544,12.644613,Enercon,E48/800,78,800,2005,,E48/800,810
50.8174808,12.6130252,Vestas,V52/850,74,1700,2001,,V52/850,850
48.1226203,8.3332791,#ND,#ND,#ND,3000,2004,,Standard,3300
53.8920076,9.2546672,#ND,#ND,#ND,3900,2001,,Standard,3300
48.0155572,8.0336821,#ND,#ND,#ND,600,2001,,Standard,3300
48.0155572,8.0336821,#ND,#ND,#ND,4000,2006,,Standard,3300
49.47,7.17,Windstrom Frisia,F56,#ND,3400,2001,,F56,855
53.599013,9.4736774,#ND,#ND,#ND,600,1997,,Standard,3300
53.599013,9.4736774,#ND,#ND,#ND,5000,2003,,Standard,3300
53.3792122,8.4606343,#ND,#ND,#ND,2300,2006,,Standard,3300
53.3792122,8.4606343,#ND,#ND,#ND,6000,2000,,Standard,3300
53.3792122,8.4606343,#ND,#ND,#ND,200,1991,,Standard,3300
53.3792122,8.4606343,#ND,#ND,#ND,4000,1994,,Standard,3300
53.3792122,8.4606343,#ND,#ND,#ND,9000,2000,,Standard,3300
52.9913991,10.3947622,#ND,#ND,#ND,8000,2009,,Standard,3300
52.3232949,9.2028723,#ND,#ND,#ND,6500,2001,,Standard,3300
50.7753413,11.0814446,#ND,#ND,#ND,6400,2006,,Standard,3300
51.8821092,9.6245688,#ND,#ND,#ND,3000,2003,,Standard,3300
54.73780309,9.049129486,Nordex,#ND,#ND,2500,2011,,Standard,3300
54.7748608,9.076925,Nordex,#ND,#ND,2400,2011,,Standard,3300
54.7748608,9.076925,Nordex,#ND,#ND,2500,2011,,Standard,3300
54.3887583,10.4216308,#ND,#ND,#ND,1000,1995,,Standard,3300
54.6481746,13.2835,#ND,#ND,#ND,300,2000,,Standard,3300
51.853046,11.5883382,Enercon,E40/600,45,1200,2000,,E40/600,600
51.853046,11.5883382,Südwind,S70/1500,#ND,4500,2001,,S70/1500,1500
53.698321,12.909596,Tacke,TW-600,#ND,4200,1996,,TW-600,631
53.698321,12.909596,Enron,1.5s,#ND,6000,1996,,1.5s,1500
52.7971296,7.4352718,#ND,#ND,#ND,500,1996,,Standard,3300
53.625616,7.663784,#ND,#ND,#ND,1200,1994,,Standard,3300
51.431667,11.711667,#ND,#ND,#ND,20000,2007,,Standard,3300
53.1340218,7.4395812,Enercon,E82/2300,#ND,16100,2013,,E82/2300,2300
52.4770526,11.7674908,Tacke,TW-600,#ND,600,1996,,TW-600,631
52.4770526,11.7674908,Enercon,E82/3000,138,27000,2009,,E82/3000,3020
51.3012121,11.6602889,#ND,#ND,#ND,900,2005,,Standard,3300
52.65,9.4,Nordex,#ND,#ND,750,1996,,Standard,3300
52.65,9.4,Vestas,V52/850,#ND,4250,2005,,V52/850,850
50.3166763,9.4512418,Vestas,V90/2000,#ND,8000,2009,,V90/2000,2000
50.432213,11.360506,#ND,#ND,#ND,2400,2001,,Standard,3300
50.432213,11.360506,#ND,#ND,#ND,1000,2001,,Standard,3300
54.7641107,9.8039528,#ND,#ND,#ND,1800,1995,,Standard,3300
50.0651333,6.6291079,#ND,#ND,#ND,270,1995,,Standard,3300
52.16,8.86,Fuhrländer,FL MD/70,65,1500,2006,,FL MD/70,1500
52.627778,8.153333,Vestas,V90/2000,105,6000,2006,,V90/2000,2000
52.627778,8.153333,Bonus,B76/2000,80,4000,2003,,B76/2000,2000
52.150191,7.3438292,#ND,#ND,#ND,4000,2009,,Standard,3300
52.150191,7.3438292,#ND,#ND,#ND,300,1995,,Standard,3300
52.150191,7.3438292,#ND,#ND,#ND,1200,1998,,Standard,3300
52.150191,7.3438292,#ND,#ND,#ND,500,1997,,Standard,3300
50.58,11.49,#ND,#ND,#ND,600,1995,,Standard,3300
49.4200516,10.2138574,#ND,#ND,#ND,2000,2001,,Standard,3300
52.4166667,8.4333333,Nordex,N43/600,78,600,1997,,N43/600,619
52.4166667,8.4333333,Nordex,N43/600,78,1800,1997,,N43/600,619
52.4166667,8.4333333,Nordex,N43/600,78,1800,1997,,N43/600,619
52.4166667,8.4333333,Nordex,N43/600,78,1800,1997,,N43/600,619
52.604071,11.866368,Enron,1.5s,#ND,30000,2001,,1.5s,1500
47.692421,9.299646,#ND,#ND,#ND,4500,2000,,Standard,3300
47.692421,9.299646,Senvion,3.2M114,143,6400,2013,,3.2M114,3200
47.692421,9.299646,Senvion,3.2M114,143,3200,2012,,3.2M114,3200
52.5678686,9.0268617,Dewind,D4,70,1800,1998,,D4,600
52.5678686,9.0268617,#ND,#ND,#ND,1800,1999,,Standard,3300
52.5678686,9.0268617,#ND,#ND,#ND,2000,1998,,Standard,3300
52.5678686,9.0268617,#ND,#ND,#ND,2000,2005,,Standard,3300
52.5678686,9.0268617,#ND,#ND,#ND,10800,2004,,Standard,3300
52.75,10.72,Vestas,V52/850,69,2550,2011,,V52/850,850
51.3533932,8.2198008,#ND,#ND,#ND,750,1995,,Standard,3300
52.761646,8.674683,Enercon,E66/1800,98,16200,2004,,E66/1800,1820
52.761646,8.674683,#ND,#ND,#ND,2000,2009,,Standard,3300
48.984444,10.296389,Repower,MM92,100,6000,2006,,MM92,2000
51.571499,10.949238,#ND,#ND,#ND,2000,1998,,Standard,3300
51.571499,10.949238,Repower,MD77,65,1500,2005,,MD77,1500
53.513842,8.360522,Enercon,E70/2300,#ND,18400,2011,,E70/2300,2310
51.049636,14.083745,#ND,#ND,#ND,1200,2000,,Standard,3300
51.049636,14.083745,#ND,#ND,#ND,600,2002,,Standard,3300
52.5110687,9.0711751,#ND,#ND,#ND,1300,2001,,Standard,3300
52.5110687,9.0711751,#ND,#ND,#ND,600,2001,,Standard,3300
52.5110687,9.0711751,#ND,#ND,#ND,1800,2002,,Standard,3300
52.5110687,9.0711751,#ND,#ND,#ND,1000,2003,,Standard,3300
52.5110687,9.0711751,Neg Micon,NM60/1000,#ND,2000,2000,,NM60/1000,1041
52.5446861,9.0720863,#ND,#ND,#ND,1600,2009,,Standard,3300
51.857222,13.136389,Enercon,E82/2000,108,6000,2009,,E82/2000,2000
51.857222,13.136389,Enercon,E82/2000,#ND,2000,2011,,E82/2000,2000
52.7655061,11.6899276,Enercon,E101/3000,#ND,9000,2014,,E101/3000,3000
52.7655061,11.6899276,Enercon,E82/2300,#ND,13800,2014,,E82/2300,2300
51.229116,11.92204,#ND,#ND,#ND,1000,2001,,Standard,3300
51.2365683,11.8818336,#ND,#ND,#ND,1000,1996,,Standard,3300
51.2365683,11.8818336,#ND,#ND,#ND,2000,1998,,Standard,3300
52.2536713,13.9396311,e.n.o. energy,92,#ND,2200,2014,,92,2200
53.0375,13.444722,Nordex,S77,#ND,7500,2003,,S77,1500
51.1140498,11.9237846,Enercon,E126/7500,#ND,22500,2010,,E126/7500,7580
51.1140498,11.9237846,#ND,#ND,#ND,2000,1997,,Standard,3300
51.1140498,11.9237846,#ND,#ND,#ND,4500,1999,,Standard,3300
51.1140498,11.9237846,#ND,#ND,#ND,6000,2005,,Standard,3300
53.44662037,8.579212963,Bonus,B62/1300,68,7800,2000,,B62/1300,1300
51.965278,12.615833,Repower,MD77,85,15000,2006,,MD77,1500
51.965278,12.615833,#ND,#ND,#ND,750,1997,,Standard,3300
53.367667,7.638097,#ND,#ND,#ND,2000,2008,,Standard,3300
51.4452046,6.2684382,GE Energy,1.5sl,80,3000,2001,,1.5sl,1500
51.4452046,6.2684382,#ND,#ND,#ND,4500,2005,,Standard,3300
51.4452046,6.2684382,Enercon,E70/2300,64,4600,2011,,E70/2300,2310
52.02,12.17,Gamesa,G58/850,#ND,7650,2005,,G58/850,850
52.02,12.17,Enercon,E53/800,#ND,800,2009,,E53/800,810
50.33,9.25,GE Energy,#ND,#ND,3000,2002,,Standard,3300
53.7844862,13.6535154,Vestas,V90/2000,#ND,6000,2009,,V90/2000,2000
51.366667,13.4,Vestas,V90/2000,#ND,4000,2013,,V90/2000,2000
51.366667,13.4,Enercon,E82/2000,#ND,2000,2011,,E82/2000,2000
51.366667,13.4,Dewind,D4,70,2400,1998,,D4,600
51.366667,13.4,Vestas,V90/2000,#ND,4000,2014,,V90/2000,2000
51.0126312,13.1851398,#ND,#ND,#ND,3000,2000,,Standard,3300
51.0126312,13.1851398,#ND,#ND,#ND,3000,2001,,Standard,3300
48.877015,9.836865,Enercon,E82/2000,#ND,6000,2009,,E82/2000,2000
49.65,11.45,Vestas,V80/2000,#ND,4000,2004,,V80/2000,2000
51.154377,13.0850715,Enercon,E40/500,65,1500,1998,,E40/500,500
54.26,8.96,Vestas,#ND,#ND,1200,1996,,Standard,3300
54.5935877,8.9912045,#ND,#ND,#ND,2000,2004,,Standard,3300
54.5935877,8.9912045,#ND,#ND,#ND,2300,2007,,Standard,3300
54.5935877,8.9912045,Senvion,MM82/2050,59,8200,2009,,MM82/2050,2050
54.5935877,8.9912045,#ND,#ND,#ND,2300,2009,,Standard,3300
