LAT,LON,01.01.2010,02.01.2010,03.01.2010,04.01.2010,05.01.2010,06.01.2010,07.01.2010,08.01.2010,09.01.2010,10.01.2010,11.01.2010,12.01.2010,13.01.2010,14.01.2010,15.01.2010,16.01.2010,17.01.2010,18.01.2010,19.01.2010,20.01.2010,21.01.2010,22.01.2010,23.01.2010,24.01.2010,25.01.2010,26.01.2010,27.01.2010,28.01.2010,29.01.2010,30.01.2010,31.01.2010
73.5,15,4.683217,10.26424,13.63417,10.38679,8.483984,4.001964,7.852358,9.855065,12.82377,13.64254,10.14365,5.457429,7.138977,6.298929,7.313895,11.42937,11.98864,14.93915,11.28741,11.67101,8.622191,8.565799,7.52904,6.065893,11.60492,16.50711,9.50769,10.21848,11.33575,11.36243,9.626063
73.5,15.5,4.853077,9.588988,13.51006,10.44111,8.737547,4.283847,7.785183,9.80789,12.9476,13.78913,10.29238,5.865329,7.063151,6.280598,7.231917,11.54667,11.95786,15.12137,11.44767,11.74165,8.581552,8.625332,7.384254,6.729167,11.60396,16.51385,9.039456,9.823338,11.44347,11.58432,9.793914
73.5,16,4.953244,8.80574,13.36955,10.47943,8.917998,4.604784,7.607609,9.747896,12.99031,13.8948,10.36484,6.199654,6.917225,6.195199,7.111836,11.51808,11.86559,15.24617,11.57822,11.74397,8.490728,8.59476,7.208634,7.163147,11.51371,16.47956,8.55596,9.414509,11.46657,11.73129,9.895785
73.5,16.5,4.985644,7.92481,13.20278,10.50117,9.025318,4.885677,7.326548,9.671515,12.95105,13.95883,10.36252,6.461651,6.704192,6.03938,6.951001,11.34006,11.70974,15.31353,11.6833,11.67749,8.345943,8.472973,6.997384,7.345654,11.3321,16.40361,8.04401,8.961971,11.40384,11.80149,9.93047
73.5,17,5.032917,7.116547,13.06421,10.52558,9.135413,5.170196,7.111466,9.621593,12.92213,14.02398,10.36207,6.731325,6.50461,5.894938,6.794262,11.16727,11.56004,15.38413,11.7998,11.6151,8.20583,8.355642,6.799789,7.532848,11.15256,16.33526,7.570918,8.619526,11.35235,11.88011,9.970103
73.5,17.5,5.094494,6.43142,12.95626,10.55267,9.248074,5.457431,6.977667,9.601012,12.90222,14.09006,10.36439,7.008781,6.320547,5.762974,6.641341,11.00023,11.41657,15.45834,11.92654,11.55682,8.070244,8.243053,6.616332,7.723695,10.97503,16.27413,7.134909,8.402373,11.31171,11.96675,10.01464
73.5,18,5.170476,5.912978,12.88065,10.58226,9.363256,5.747126,6.939637,9.610202,12.89157,14.15725,10.36934,7.292965,6.154261,5.643717,6.493008,10.83893,11.27927,15.53625,12.06236,11.50228,7.939291,8.136109,6.44843,7.917955,10.79981,16.22011,6.737222,8.323403,11.28273,12.0615,10.0638
73.5,18.5,5.198377,5.189668,12.76539,10.54352,9.353761,5.803586,6.643589,9.521894,12.7734,14.17689,10.25352,7.462375,5.947618,5.510397,6.380376,10.62671,11.14583,15.51142,12.19901,11.44691,7.79809,7.981214,6.253182,7.735835,10.72738,16.07169,6.255718,8.22881,11.21617,12.06532,10.0818
73.5,19,5.244163,4.589247,12.68873,10.5077,9.345156,5.860797,6.433002,9.450765,12.66786,14.19856,10.14186,7.640254,5.758201,5.386715,6.270228,10.41638,11.0151,15.48878,12.34594,11.39409,7.662054,7.830915,6.072384,7.559246,10.65558,15.92845,5.818479,8.2347,11.16243,12.07744,10.10561
73.5,19.5,5.307573,4.146523,12.65053,10.47488,9.337407,5.918191,6.316136,9.3989,12.5742,14.22222,10.03395,7.825308,5.587347,5.273968,6.161841,10.20889,10.88797,15.46817,12.5015,11.34427,7.531867,7.685753,5.90717,7.38843,10.58463,15.79049,5.456551,8.347797,11.12152,12.0977,10.13524
73.5,20,5.387788,3.916914,12.64898,10.44521,9.330388,5.976164,6.293006,9.368336,12.49178,14.24785,9.930917,8.018298,5.442043,5.172803,6.056479,10.00417,10.76447,15.45001,12.66482,11.29728,7.407537,7.54674,5.759346,7.224292,10.5141,15.65846,5.217855,8.570221,11.09394,12.12586,10.17053
73.5,20.5,5.487651,3.911901,12.66492,10.39536,9.272046,5.901327,6.18882,9.258884,12.42674,14.27024,9.83533,8.208394,5.350213,5.10586,5.993352,9.878003,10.67341,15.41968,12.81665,11.3056,7.33506,7.450161,5.66461,7.001603,10.50294,15.64082,5.187604,8.800487,11.05949,12.08846,10.2113
73.5,21,5.604441,4.273298,12.69241,10.32542,9.162061,5.698999,5.987701,9.083727,12.37774,14.28922,9.747022,8.392776,5.245383,5.072527,5.975114,9.831125,10.61462,15.3774,12.95938,11.36912,7.315452,7.396782,5.618719,6.724528,10.55277,15.7386,5.246155,8.99905,11.0146,11.98419,10.25645
73.5,21.5,5.733345,4.951426,12.74381,10.25895,9.053125,5.504593,5.85593,8.96478,12.33754,14.31032,9.663941,8.579649,5.171277,5.052237,5.961986,9.786905,10.5589,15.33763,13.11016,11.43573,7.303374,7.350409,5.586598,6.462356,10.60602,15.844,5.397413,9.248276,10.97963,11.88629,10.30606
73.5,22,5.873346,5.720568,12.81645,10.19585,8.94503,5.318514,5.793914,8.930192,12.30542,14.33338,9.586764,8.768821,5.131386,5.045135,5.954083,9.745934,10.50616,15.30013,13.26826,11.50513,7.299117,7.310697,5.568882,6.216442,10.66257,15.95648,5.630232,9.543884,10.95418,11.79492,10.36017
73.5,22.5,6.023589,6.533595,12.90809,10.13642,8.837966,5.142156,5.795753,9.015435,12.28145,14.35815,9.514712,8.960312,5.128092,5.051053,5.950911,9.707452,10.45646,15.26515,13.43275,11.57721,7.301886,7.278347,5.56633,5.989138,10.72245,16.0757,5.929509,9.880871,10.93852,11.71013,10.41869
73.5,23,6.158605,6.960967,12.83873,10.05172,8.736586,4.69547,5.527474,9.001804,12.1955,14.34796,9.568245,9.181104,4.824118,4.854191,5.959951,9.651608,10.40864,15.16443,13.47222,11.6499,7.218509,7.239981,5.548289,5.677839,10.71439,16.27846,5.955043,9.942051,10.87001,11.5779,10.44798
73.5,23.5,6.304557,7.394885,12.77813,9.9695,8.638725,4.305634,5.317905,9.097848,12.124,14.34063,9.626789,9.405151,4.599752,4.668268,5.974867,9.599355,10.36466,15.06757,13.5147,11.7263,7.142739,7.208828,5.540196,5.373251,10.7123,16.49294,5.994628,10.02406,10.8067,11.45024,10.48083
73.5,24,6.460552,7.834177,12.7262,9.889547,8.544214,3.998116,5.210769,9.276315,12.0657,14.33594,9.690164,9.632551,4.473458,4.49529,5.995672,9.550745,10.3243,14.97409,13.56024,11.80661,7.074881,7.184446,5.542293,5.077314,10.71594,16.71756,6.047086,10.12677,10.74921,11.32735,10.51694
73.5,24.5,6.625839,8.278072,12.68242,9.811968,8.453563,3.874649,5.236841,9.523293,12.02035,14.33432,9.757627,9.862613,4.530109,4.337904,6.022111,9.505308,10.2875,14.88452,13.60876,11.89029,7.01488,7.167368,5.554985,4.790657,10.72536,16.95161,6.111911,10.25001,10.69697,11.20925,10.55632
73.5,25,6.78469,8.652184,12.5981,9.735519,8.36998,4.054532,5.374567,9.616843,11.92284,14.32539,9.858109,10.07442,4.576668,3.981844,6.055365,9.451716,10.24701,14.76794,13.6272,11.94235,6.918941,7.152138,5.571591,4.549026,10.71224,17.14526,6.0704,10.30853,10.64996,11.1054,10.60462
73.5,25.5,6.93735,8.958159,12.4685,9.659092,8.293397,4.432677,5.62261,9.611165,11.77672,14.31126,9.99062,10.26751,4.566261,3.461519,6.095673,9.388455,10.20252,14.62359,13.61752,11.9615,6.786793,7.137571,5.589298,4.345146,10.67642,17.30161,5.91725,10.2991,10.60612,11.01417,10.6606
73.5,26,7.097864,9.268789,12.3425,9.58398,8.219646,4.877674,5.924588,9.764795,11.64535,14.30074,10.12609,10.46325,4.716741,3.079675,6.141934,9.327779,10.16083,14.48209,13.61267,11.98306,6.66223,7.1285,5.61374,4.143624,10.6467,17.46925,5.768329,10.30586,10.56561,10.92545,10.71814
73.5,26.5,7.265655,9.584002,12.22043,9.510263,8.149209,5.368898,6.253844,10.04237,11.52909,14.29414,10.26446,10.66181,5.039957,3.033951,6.194314,9.270373,10.12265,14.34355,13.6126,12.00703,6.545529,7.125132,5.644817,3.94475,10.62321,17.64701,5.623647,10.32916,10.52784,10.83932,10.77751
73.5,27,7.440068,9.903775,12.1014,9.437865,8.081922,5.896227,6.598629,10.39505,11.42784,14.29088,10.40571,10.86261,5.540615,3.269905,6.252071,9.215302,10.08741,14.20816,13.61737,12.03346,6.437124,7.127235,5.682786,3.749077,10.606,17.83419,5.483963,10.36886,10.49335,10.75568,10.83843
73.5,27.5,7.580812,10.03861,11.94448,9.34586,8.034355,6.17413,6.734649,10.23253,11.24096,14.21646,10.57974,10.93777,5.683006,3.517574,6.287696,9.113729,10.04285,13.96133,13.55639,12.03813,6.266398,7.094866,5.697021,3.6391,10.55115,18.02863,5.231055,10.33871,10.39313,10.68334,10.9139
73.5,28,7.725964,10.18224,11.78947,9.254068,7.987186,6.459398,6.890974,10.20233,11.07739,14.14715,10.7573,11.01472,5.918053,3.921449,6.33032,9.014725,10.0037,13.71733,13.49944,12.045,6.103713,7.068654,5.716544,3.536421,10.50141,18.2327,4.993814,10.31823,10.29485,10.61181,10.98976
73.5,28.5,7.874933,10.33433,11.63652,9.163096,7.940348,6.749961,7.064763,10.38591,10.93795,14.08311,10.93771,11.093,6.19646,4.47122,6.379946,8.918326,9.970029,13.47662,13.44676,12.05449,5.950658,7.048569,5.741501,3.441434,10.45725,18.44452,4.780469,10.30735,10.19886,10.54111,11.06629
73.5,29,8.027468,10.49417,11.48539,9.072694,7.893684,7.045184,7.253477,10.74787,10.82414,14.02431,11.12212,11.17309,6.505617,5.082847,6.43666,8.825149,9.941484,13.23915,13.39798,12.06612,5.807787,7.035028,5.772047,3.354309,10.41855,18.6631,4.598861,10.30567,10.10434,10.47124,11.14346
73.5,29.5,8.152645,10.56599,11.31809,8.98572,7.86267,7.186408,7.311911,10.89383,10.65658,13.93377,11.29023,11.23106,6.669325,5.480037,6.483957,8.72098,9.909568,13.0157,13.36786,12.0982,5.60228,7.010118,5.79133,3.31317,10.38093,18.8113,4.481699,10.33432,10.02952,10.44255,11.22468
73.5,30,8.249949,10.5465,11.13414,8.902029,7.847039,7.175674,7.247256,10.79753,10.44161,13.81433,11.44378,11.26681,6.637053,5.652765,6.52701,8.605427,9.873485,12.80547,13.35618,12.15128,5.339291,6.974849,5.799211,3.315852,10.34253,18.88892,4.415537,10.39138,9.973385,10.45551,11.30939
73.5,30.5,8.350573,10.53063,10.95169,8.818649,7.831545,7.171381,7.205686,10.81723,10.26436,13.70565,11.60085,11.30442,6.618548,5.847178,6.582186,8.491694,9.84221,12.59733,13.34806,12.20783,5.103541,6.947543,5.812537,3.323571,10.3082,18.97291,4.368559,10.45458,9.918733,10.47006,11.39423
73.5,31,8.454093,10.51817,10.76991,8.735847,7.816191,7.173299,7.187582,11.03124,10.12573,13.60653,11.76125,11.34357,6.654784,6.058614,6.649502,8.379642,9.81581,12.39134,13.34363,12.26749,4.90653,6.9279,5.831082,3.336621,10.27759,19.06255,4.341897,10.52334,9.865162,10.48546,11.47922
73.5,31.5,8.560491,10.50991,10.58993,8.653188,7.801183,7.181633,7.193652,11.43152,10.02506,13.51808,11.92496,11.38437,6.978176,6.283996,6.728546,8.269323,9.794147,12.18768,13.34249,12.33052,4.753733,6.916803,5.855208,3.354659,10.25093,19.15802,4.337333,10.59785,9.812665,10.50252,11.56422
73.5,32,8.648438,10.54158,10.42669,8.578764,7.80633,6.94378,7.046699,11.29938,9.84746,13.41336,12.17977,11.39097,6.974384,5.928314,6.734064,8.100583,9.737819,12.00815,13.32086,12.36197,4.432316,6.900071,5.848998,3.415658,10.23932,19.06702,4.371645,10.71096,9.864627,10.51783,11.59806
73.5,32.5,8.739243,10.59,10.26429,8.504878,7.812077,6.716313,6.924673,11.21453,9.724728,13.31875,12.4405,11.39906,7.035906,5.611436,6.761582,7.933993,9.686161,11.83031,13.30148,12.39702,4.288289,6.890221,5.844163,3.477301,10.2301,18.98282,4.416365,10.82958,9.917749,10.53441,11.632
73.5,33,8.832595,10.65439,10.10349,8.431366,7.81833,6.499999,6.83019,11.20035,9.65729,13.23457,12.70742,11.40873,7.2527,5.343833,6.810635,7.769925,9.639396,11.65447,13.28401,12.43548,4.336209,6.886614,5.840737,3.539437,10.22367,18.90487,4.469978,10.95349,9.971432,10.55272,11.66614
73.5,33.5,8.928454,10.73313,9.944296,8.35833,7.825119,6.296289,6.765524,11.3244,9.646282,13.16008,12.97996,11.42054,7.585029,5.13824,6.880603,7.608187,9.597438,11.48057,13.26857,12.47719,4.515698,6.889625,5.838718,3.60189,10.21983,18.8327,4.531486,11.08294,10.0261,10.57254,11.70032
73.5,34,8.984056,10.76887,9.80564,8.289678,7.835511,6.054559,6.733976,11.3441,9.603363,13.03725,13.25108,11.4496,7.923965,4.8777,6.933729,7.454853,9.548365,11.30815,13.256,12.50605,4.680609,6.903541,5.817193,3.66194,10.20473,18.73043,4.596429,11.15869,10.06708,10.57618,11.68661
73.5,34.5,8.998907,10.76022,9.68856,8.226177,7.849661,5.770115,6.71912,11.20403,9.521753,12.87241,13.52125,11.49558,8.242882,4.573654,6.971618,7.310898,9.492759,11.13634,13.2459,12.52162,4.819456,6.93011,5.776283,3.72237,10.17715,18.59687,4.669554,11.18078,10.09536,10.56372,11.62487
73.5,35,9.015039,10.76448,9.574708,8.163944,7.86445,5.493622,6.714185,11.17038,9.489272,12.72675,13.79844,11.54321,8.605448,4.36754,7.030756,7.170066,9.442055,10.96536,13.23715,12.54029,5.057578,6.965632,5.736224,3.786517,10.15075,18.4672,4.756395,11.20766,10.12427,10.55229,11.56339
73.5,35.5,9.032752,10.78141,9.464279,8.103262,7.880346,5.226469,6.719197,11.27009,9.503605,12.60018,14.08129,11.59211,8.990623,4.2673,7.110286,7.033257,9.396496,10.79537,13.22939,12.56188,5.374639,7.010393,5.69722,3.854387,10.12574,18.34103,4.8583,11.23953,10.154,10.54176,11.50202
73.5,36,9.052019,10.81121,9.356759,8.043847,7.89699,4.969861,6.734168,11.59265,9.560592,12.49339,14.36988,11.64213,9.387442,4.276751,7.208682,6.900624,9.355591,10.62629,13.22315,12.58617,5.750948,7.063863,5.658893,3.926152,10.10202,18.2184,4.974319,11.27654,10.1844,10.53264,11.44111
73.5,36.5,9.046997,10.59873,9.282104,7.982312,7.841954,4.701411,6.705942,11.32327,9.509398,12.27176,14.58593,11.74776,9.585711,4.225723,7.195786,6.804683,9.285151,10.47321,13.13155,12.51137,5.751109,7.051732,5.633129,3.933056,10.0401,17.89113,5.056537,11.14114,10.06596,10.46111,11.3211
73.5,37,9.043175,10.38894,9.209692,7.92223,7.787517,4.440016,6.680425,11.15576,9.514501,12.07367,14.80599,11.85382,9.785492,4.245228,7.199003,6.713709,9.220015,10.32078,13.04154,12.44022,5.811368,7.062196,5.607737,3.951859,9.978735,17.56629,5.15217,11.00959,9.948529,10.39065,11.20219
73.5,37.5,9.040461,10.18167,9.139664,7.86349,7.73358,4.187326,6.657581,11.09236,9.582701,11.89974,15.02968,11.96003,9.986465,4.330038,7.218624,6.628217,9.160294,10.16902,12.95319,12.37283,5.929575,7.094313,5.58289,3.981948,9.917837,17.2433,5.258043,10.88189,9.831831,10.32137,11.08476
73.5,38,9.03861,9.976986,9.072374,7.806121,7.680298,3.945137,6.637423,11.19806,9.721044,11.75165,15.25702,12.06682,10.18853,4.465894,7.253325,6.548189,9.10607,10.01788,12.86687,12.30921,6.099685,7.14626,5.558619,4.023615,9.857551,16.92338,5.372756,10.75762,9.715992,10.25295,10.96829
73.5,38.5,9.018269,9.741485,9.012824,7.73911,7.601188,3.725242,6.678943,11.16563,9.791012,11.60836,15.44479,12.18328,10.36912,4.717692,7.278465,6.50545,9.083227,9.932795,12.78215,12.26697,6.160347,7.223518,5.577981,4.068866,9.846025,16.67669,5.518055,10.62127,9.554925,10.22077,10.87599
73.5,39,8.979033,9.473071,8.960658,7.662025,7.496115,3.521167,6.786467,10.89389,9.773746,11.46367,15.59511,12.30934,10.5279,4.992871,7.294003,6.501594,9.091751,9.914207,12.69913,12.24613,6.098475,7.323542,5.640659,4.124531,9.883375,16.50309,5.699335,10.47239,9.350026,10.22487,10.80789
73.5,39.5,8.940872,9.205587,8.911047,7.585903,7.391839,3.322232,6.901738,10.70514,9.804823,11.33706,15.75244,12.43634,10.68697,5.29031,7.32288,6.505564,9.106009,9.896488,12.61834,12.22976,6.066827,7.436259,5.703613,4.200248,9.921172,16.33163,5.895845,10.3285,9.147769,10.23054,10.74152
73.5,40,8.903143,8.938847,8.863074,7.511216,7.288314,3.129715,7.024225,10.61907,9.880718,11.22822,15.9166,12.56384,10.84622,5.616971,7.364038,6.517466,9.125882,9.879853,12.53982,12.21778,6.065822,7.560778,5.766705,4.295293,9.95943,16.16241,6.105857,10.18956,8.948223,10.23755,10.67696
73.5,40.5,8.86622,8.673133,8.817311,7.437973,7.18547,2.945225,7.153129,10.69238,9.998012,11.13744,16.08851,12.69215,11.00582,5.978434,7.416564,6.537102,9.151183,9.864161,12.46343,12.21021,6.096597,7.696036,5.829762,4.409225,9.997926,15.99563,6.327688,10.05572,8.751402,10.24573,10.61408
73.5,41,8.796845,8.486499,8.773463,7.336508,7.024822,2.781701,7.344444,10.52788,9.789237,11.02702,16.20708,12.80881,11.13289,6.321032,7.407504,6.529248,9.12488,9.910458,12.48877,12.29387,5.997737,7.835347,5.956717,4.439679,10.1387,16.05948,6.569693,9.938196,8.581059,10.2388,10.5123
73.5,41.5,8.727906,8.301137,8.730488,7.235984,6.866121,2.633824,7.545786,10.4341,9.656422,10.93222,16.33893,12.92614,11.26007,6.683827,7.420975,6.533665,9.105616,9.958714,12.517,12.38113,5.93293,7.981375,6.084139,4.494544,10.28107,16.12702,6.823867,9.826303,8.415038,10.23254,10.41135
73.5,42,8.659275,8.117489,8.688758,7.135882,6.709336,2.504066,7.756391,10.38805,9.612814,10.85343,16.48503,13.04481,11.38734,7.059675,7.459492,6.550093,9.093174,10.00903,12.54788,12.47216,5.905549,8.133243,6.212331,4.573265,10.42516,16.19809,7.088347,9.720318,8.253393,10.22724,10.31112
73.5,42.5,8.590995,7.935483,8.648408,7.036517,6.554902,2.394467,7.975004,10.37058,9.683126,10.79105,16.64628,13.16385,11.51481,7.443953,7.525417,6.578228,9.087955,10.06109,12.58161,12.5665,5.919068,8.290842,6.341146,4.675028,10.57091,16.27252,7.362552,9.620222,8.096682,10.22274,10.21171
73.5,43,8.586204,7.82992,8.610425,6.900939,6.373586,2.266824,8.253745,10.31377,9.681942,10.77053,16.75564,13.24144,11.60686,7.743043,7.564765,6.592341,9.049377,10.09882,12.62373,12.67995,5.950827,8.443974,6.459984,4.671469,10.73092,16.30799,7.634741,9.528873,7.987142,10.25321,10.0997
73.5,43.5,8.644897,7.802075,8.577999,6.731713,6.168269,2.130241,8.592049,10.20468,9.596768,10.79419,16.81442,13.27698,11.66375,7.954346,7.57527,6.595922,8.977345,10.12308,12.67413,12.8135,5.99606,8.59309,6.572243,4.557457,10.90617,16.30496,7.906208,9.445961,7.922858,10.31872,9.974254
73.5,44,8.70431,7.776904,8.54963,6.566981,5.969451,2.026161,8.936515,10.09862,9.626456,10.83712,16.89311,13.31294,11.72108,8.168198,7.612219,6.614917,8.91205,10.15008,12.72738,12.95117,6.074121,8.746999,6.689567,4.460862,11.08433,16.306,8.186431,9.368585,7.862107,10.38529,9.848935
73.5,44.5,8.764392,7.754277,8.52641,6.407192,5.777761,1.955064,9.286416,9.995694,9.769917,10.89872,16.99222,13.34928,11.77907,8.383779,7.676613,6.649554,8.853566,10.17998,12.78266,13.09272,6.178963,8.905509,6.811607,4.388375,11.26546,16.31154,8.474311,9.29712,7.804727,10.45272,9.723813
73.5,45,8.824949,7.734213,8.507857,6.252686,5.593535,1.923452,9.640681,9.895731,10.02994,10.97752,17.11325,13.38588,11.83743,8.600895,7.767613,6.698736,8.802402,10.21273,12.84043,13.23834,6.314601,9.068217,6.93827,4.375887,11.4492,16.32134,8.768804,9.231596,7.751029,10.52099,9.598665
73,-27,3.1527,2.739073,2.840363,2.869303,3.546489,2.635752,2.417898,2.255049,1.960894,2.228414,2.796813,3.304335,3.320753,2.833574,2.69772,3.354198,2.569225,2.09029,2.373737,1.174668,2.409497,2.178957,2.896737,2.487799,2.808808,2.182457,3.182197,3.20791,3.314263,2.948618,1.987519
73,-26.5,2.883276,2.538813,2.520537,2.632351,3.139933,2.426498,2.209284,2.038244,1.585283,1.87137,2.551035,2.955135,2.983837,2.669419,2.450793,3.056712,2.32628,1.845935,2.125932,1.077092,2.183869,1.971892,2.644471,2.317654,2.491724,1.893022,2.682948,2.754236,2.923139,2.513945,1.751198
73,-26,2.622495,2.346122,2.236412,2.411681,2.74619,2.222239,2.003552,1.836765,1.215484,1.5818,2.310682,2.612896,2.656938,2.513032,2.213414,2.769322,2.110798,1.607019,1.887172,1.006587,1.9764,1.812619,2.401989,2.15353,2.203446,1.656595,2.217937,2.347609,2.565213,2.09567,1.523582
73,-25.5,2.827401,2.442073,2.250532,2.513327,2.852673,2.359191,1.939976,1.814131,0.999388,1.599302,2.356436,2.561534,2.619591,2.583359,2.223536,2.815288,2.049654,1.457953,1.832943,1.13692,2.001771,2.033987,2.514271,2.222868,2.313487,1.616241,2.246186,2.389957,2.602149,1.963369,1.457987
73,-25,3.038445,2.544834,2.265961,2.615237,2.959446,2.502696,1.883022,1.811095,0.8602622,1.642442,2.421301,2.510829,2.58274,2.655918,2.23863,2.862299,1.989851,1.332048,1.782174,1.271607,2.029584,2.256069,2.627091,2.294223,2.424503,1.600107,2.276652,2.433247,2.639749,1.832117,1.396012
73,-24.5,3.295544,2.672769,2.327952,2.758983,3.126425,2.666244,1.849201,1.827816,0.8499366,1.720653,2.513557,2.530641,2.62509,2.777418,2.318474,2.974382,1.990665,1.291625,1.774547,1.47304,2.129192,2.536843,2.802751,2.409408,2.627525,1.62986,2.37402,2.544205,2.729575,1.760391,1.390039
73,-24,3.646886,2.848499,2.458653,2.976166,3.390491,2.878018,1.836337,1.855904,0.9283399,1.83897,2.639287,2.635717,2.766198,2.976878,2.494446,3.181381,2.082684,1.3361,1.815227,1.786844,2.336517,2.938628,3.082132,2.592692,2.978826,1.717375,2.56483,2.75238,2.894456,1.745349,1.446689
73,-23.5,3.801619,2.84831,2.417603,2.994301,3.469831,2.946666,1.767487,1.763623,1.010328,1.76686,2.566055,2.559865,2.725018,2.989719,2.576395,3.204681,2.155289,1.320688,1.746846,2.100284,2.419789,3.079703,3.175718,2.587796,3.199393,1.701455,2.586591,2.756135,2.882156,1.606475,1.454726
73,-23,4.08727,2.869108,2.3695,3.029325,3.615147,3.105796,1.692474,1.62438,1.250037,1.645762,2.44681,2.436303,2.680984,3.048966,2.790108,3.275453,2.440507,1.330489,1.640493,2.707634,2.624137,3.382668,3.359096,2.58139,3.637942,1.722294,2.629945,2.770367,2.868252,1.393623,1.51744
73,-22.5,4.776386,3.015321,2.374106,3.120587,3.962945,3.661306,1.768404,1.456854,2.079539,1.414599,2.236868,2.219277,2.726559,3.336671,3.504413,3.554695,3.539579,1.585105,1.482634,4.198664,3.265441,4.24801,3.833872,2.577526,4.752633,1.970769,2.748501,2.836701,2.880389,1.200153,1.830352
73,-22,5.383086,3.139121,2.403262,2.922101,4.100543,4.670598,2.494839,1.967616,3.981282,1.48002,2.005701,1.92389,3.168643,4.061862,4.973021,4.076855,6.100069,2.324345,1.447803,6.790943,4.516234,5.314618,4.251865,2.214612,6.524983,2.348761,2.547314,2.66529,2.816463,2.017377,2.767424
73,-21.5,5.317226,2.915271,2.405805,2.769399,3.784192,4.950292,2.904275,2.276084,4.743572,1.448637,1.887458,1.51889,3.363266,4.333697,5.540447,4.272719,7.676093,2.677431,1.736956,8.108868,5.213079,5.338605,4.149482,1.853287,7.158751,2.640672,2.26403,2.507752,2.71549,2.648738,3.348749
